issue_time,valid_time,horizon_h,source,mode,median,lower,upper,actual,error,abs_error,in_interval
2026-08-17 13:00:00,2026-08-17 16:00:00,3,era5,replay,601.65,449.56,684.0,598.0,3.65,3.65,1
2026-08-17 14:00:00,2026-08-17 15:00:00,1,analysis,replay,746.09,644.47,809.86,798.0,-51.91,51.91,1
2026-08-17 14:00:00,2026-08-17 15:00:00,1,era5,replay,746.09,644.47,809.86,778.0,-31.91,31.91,1
2026-08-17 14:00:00,2026-08-17 16:00:00,2,analysis,replay,622.44,495.77,685.58,728.0,-105.56,105.56,0
2026-08-17 14:00:00,2026-08-17 16:00:00,2,era5,replay,622.44,495.77,685.58,598.0,24.44,24.44,1
2026-08-17 14:00:00,2026-08-17 17:00:00,3,analysis,replay,464.75,360.74,513.64,569.0,-104.25,104.25,0
2026-08-17 14:00:00,2026-08-17 17:00:00,3,era5,replay,464.75,360.74,513.64,438.0,26.75,26.75,1
2026-08-18 08:00:00,2026-08-18 09:00:00,1,analysis,replay,226.41,187.5,246.5,269.0,-42.59,42.59,0
2026-08-18 08:00:00,2026-08-18 09:00:00,1,era5,replay,226.41,187.5,246.5,216.0,10.41,10.41,1
2026-08-18 08:00:00,2026-08-18 10:00:00,2,analysis,replay,436.21,341.97,478.9,482.0,-45.79,45.79,0
2026-08-18 08:00:00,2026-08-18 10:00:00,2,era5,replay,436.21,341.97,478.9,378.0,58.21,58.21,1
2026-08-18 08:00:00,2026-08-18 11:00:00,3,analysis,replay,626.98,526.85,669.27,718.0,-91.02,91.02,0
2026-08-18 08:00:00,2026-08-18 11:00:00,3,era5,replay,626.98,526.85,669.27,581.0,45.98,45.98,1
2026-08-18 09:00:00,2026-08-18 10:00:00,1,analysis,replay,429.95,379.63,459.53,482.0,-52.05,52.05,0
2026-08-18 09:00:00,2026-08-18 10:00:00,1,era5,replay,429.95,379.63,459.53,378.0,51.95,51.95,0
2026-08-18 09:00:00,2026-08-18 11:00:00,2,analysis,replay,620.86,540.94,664.25,718.0,-97.14,97.14,0
2026-08-18 09:00:00,2026-08-18 11:00:00,2,era5,replay,620.86,540.94,664.25,581.0,39.86,39.86,1
2026-08-18 09:00:00,2026-08-18 12:00:00,3,analysis,replay,736.26,599.57,800.96,869.0,-132.74,132.74,0
2026-08-18 09:00:00,2026-08-18 12:00:00,3,era5,replay,736.26,599.57,800.96,663.0,73.26,73.26,1
2026-08-18 10:00:00,2026-08-18 11:00:00,1,analysis,replay,617.14,540.5,655.8,718.0,-100.86,100.86,0
2026-08-18 10:00:00,2026-08-18 11:00:00,1,era5,replay,617.14,540.5,655.8,581.0,36.14,36.14,1
2026-08-18 10:00:00,2026-08-18 12:00:00,2,analysis,replay,752.63,647.64,807.36,869.0,-116.37,116.37,0
2026-08-18 10:00:00,2026-08-18 12:00:00,2,era5,replay,752.63,647.64,807.36,663.0,89.63,89.63,1
2026-08-18 10:00:00,2026-08-18 13:00:00,3,analysis,replay,818.64,674.24,886.95,954.0,-135.36,135.36,0
2026-08-18 10:00:00,2026-08-18 13:00:00,3,era5,replay,818.64,674.24,886.95,728.0,90.64,90.64,1
2026-08-18 11:00:00,2026-08-18 12:00:00,1,analysis,replay,776.46,708.79,812.28,869.0,-92.54,92.54,0
2026-08-18 11:00:00,2026-08-18 12:00:00,1,era5,replay,776.46,708.79,812.28,663.0,113.46,113.46,0
2026-08-18 11:00:00,2026-08-18 13:00:00,2,analysis,replay,837.11,730.28,890.65,954.0,-116.89,116.89,0
2026-08-18 11:00:00,2026-08-18 13:00:00,2,era5,replay,837.11,730.28,890.65,728.0,109.11,109.11,0
2026-08-18 11:00:00,2026-08-18 14:00:00,3,analysis,replay,847.65,728.6,905.84,966.0,-118.35,118.35,0
2026-08-18 11:00:00,2026-08-18 14:00:00,3,era5,replay,847.65,728.6,905.84,815.0,32.65,32.65,1
2026-08-18 12:00:00,2026-08-18 13:00:00,1,analysis,replay,817.9,710.09,877.41,954.0,-136.1,136.1,0
2026-08-18 12:00:00,2026-08-18 13:00:00,1,era5,replay,817.9,710.09,877.41,728.0,89.9,89.9,1
2026-08-18 12:00:00,2026-08-18 14:00:00,2,analysis,replay,824.76,702.75,893.81,966.0,-141.24,141.24,0
2026-08-18 12:00:00,2026-08-18 14:00:00,2,era5,replay,824.76,702.75,893.81,815.0,9.76,9.76,1
2026-08-18 12:00:00,2026-08-18 15:00:00,3,analysis,replay,772.09,637.54,840.03,902.0,-129.91,129.91,0
2026-08-18 12:00:00,2026-08-18 15:00:00,3,era5,replay,772.09,637.54,840.03,754.0,18.09,18.09,1
2026-08-18 13:00:00,2026-08-18 14:00:00,1,analysis,replay,835.36,746.68,888.15,966.0,-130.64,130.64,0
2026-08-18 13:00:00,2026-08-18 14:00:00,1,era5,replay,835.36,746.68,888.15,815.0,20.36,20.36,1
2026-08-18 13:00:00,2026-08-18 15:00:00,2,analysis,replay,755.92,642.16,828.65,902.0,-146.08,146.08,0
2026-08-18 13:00:00,2026-08-18 15:00:00,2,era5,replay,755.92,642.16,828.65,754.0,1.92,1.92,1
2026-08-18 13:00:00,2026-08-18 16:00:00,3,analysis,replay,652.67,541.63,708.69,768.0,-115.33,115.33,0
2026-08-18 13:00:00,2026-08-18 16:00:00,3,era5,replay,652.67,541.63,708.69,671.0,-18.33,18.33,1
2026-08-18 14:00:00,2026-08-18 15:00:00,1,analysis,replay,737.41,659.36,806.56,902.0,-164.59,164.59,0
2026-08-18 14:00:00,2026-08-18 15:00:00,1,era5,replay,737.41,659.36,806.56,754.0,-16.59,16.59,1
2026-08-18 14:00:00,2026-08-18 16:00:00,2,analysis,replay,634.32,545.89,688.29,768.0,-133.68,133.68,0
2026-08-18 14:00:00,2026-08-18 16:00:00,2,era5,replay,634.32,545.89,688.29,671.0,-36.68,36.68,1
2026-08-18 14:00:00,2026-08-18 17:00:00,3,analysis,replay,483.44,419.57,521.28,576.0,-92.56,92.56,0
2026-08-18 14:00:00,2026-08-18 17:00:00,3,era5,replay,483.44,419.57,521.28,504.0,-20.56,20.56,1
2026-08-19 08:00:00,2026-08-19 09:00:00,1,analysis,replay,110.9,53.43,213.08,252.0,-141.1,141.1,0
2026-08-19 08:00:00,2026-08-19 09:00:00,1,era5,replay,110.9,53.43,213.08,201.0,-90.1,90.1,1
2026-08-19 08:00:00,2026-08-19 10:00:00,2,analysis,replay,268.01,129.36,409.29,393.0,-124.99,124.99,1
2026-08-19 08:00:00,2026-08-19 10:00:00,2,era5,replay,268.01,129.36,409.29,435.0,-166.99,166.99,0
2026-08-19 08:00:00,2026-08-19 11:00:00,3,analysis,replay,424.86,220.87,584.55,634.0,-209.14,209.14,0
2026-08-19 08:00:00,2026-08-19 11:00:00,3,era5,replay,424.86,220.87,584.55,624.0,-199.14,199.14,0
2026-08-19 09:00:00,2026-08-19 10:00:00,1,analysis,replay,405.49,326.8,451.26,393.0,12.49,12.49,1
2026-08-19 09:00:00,2026-08-19 10:00:00,1,era5,replay,405.49,326.8,451.26,435.0,-29.51,29.51,1
2026-08-19 09:00:00,2026-08-19 11:00:00,2,analysis,replay,598.13,459.62,655.13,634.0,-35.87,35.87,1
2026-08-19 09:00:00,2026-08-19 11:00:00,2,era5,replay,598.13,459.62,655.13,624.0,-25.87,25.87,1
2026-08-19 09:00:00,2026-08-19 12:00:00,3,analysis,replay,721.43,544.66,798.52,854.0,-132.57,132.57,0
2026-08-19 09:00:00,2026-08-19 12:00:00,3,era5,replay,721.43,544.66,798.52,754.0,-32.57,32.57,1
2026-08-19 10:00:00,2026-08-19 11:00:00,1,analysis,replay,639.83,580.29,671.54,634.0,5.83,5.83,1
2026-08-19 10:00:00,2026-08-19 11:00:00,1,era5,replay,639.83,580.29,671.54,624.0,15.83,15.83,1
2026-08-19 10:00:00,2026-08-19 12:00:00,2,analysis,replay,773.97,664.32,818.66,854.0,-80.03,80.03,0
2026-08-19 10:00:00,2026-08-19 12:00:00,2,era5,replay,773.97,664.32,818.66,754.0,19.97,19.97,1
2026-08-19 10:00:00,2026-08-19 13:00:00,3,analysis,replay,837.53,664.69,897.91,887.0,-49.47,49.47,1
2026-08-19 10:00:00,2026-08-19 13:00:00,3,era5,replay,837.53,664.69,897.91,863.0,-25.47,25.47,1
2026-08-19 11:00:00,2026-08-19 12:00:00,1,analysis,replay,772.21,689.85,809.13,854.0,-81.79,81.79,0
2026-08-19 11:00:00,2026-08-19 12:00:00,1,era5,replay,772.21,689.85,809.13,754.0,18.21,18.21,1
2026-08-19 11:00:00,2026-08-19 13:00:00,2,analysis,replay,843.41,701.36,897.87,887.0,-43.59,43.59,1
2026-08-19 11:00:00,2026-08-19 13:00:00,2,era5,replay,843.41,701.36,897.87,863.0,-19.59,19.59,1
2026-08-19 11:00:00,2026-08-19 14:00:00,3,analysis,replay,839.29,664.99,902.99,796.0,43.29,43.29,1
2026-08-19 11:00:00,2026-08-19 14:00:00,3,era5,replay,839.29,664.99,902.99,883.0,-43.71,43.71,1
2026-08-19 12:00:00,2026-08-19 13:00:00,1,analysis,replay,831.96,749.15,880.35,887.0,-55.04,55.04,0
2026-08-19 12:00:00,2026-08-19 13:00:00,1,era5,replay,831.96,749.15,880.35,863.0,-31.04,31.04,1
2026-08-19 12:00:00,2026-08-19 14:00:00,2,analysis,replay,832.28,693.99,894.12,796.0,36.28,36.28,1
2026-08-19 12:00:00,2026-08-19 14:00:00,2,era5,replay,832.28,693.99,894.12,883.0,-50.72,50.72,1
2026-08-19 12:00:00,2026-08-19 15:00:00,3,analysis,replay,749.87,591.72,832.59,620.0,129.87,129.87,1
2026-08-19 12:00:00,2026-08-19 15:00:00,3,era5,replay,749.87,591.72,832.59,792.0,-42.13,42.13,1
2026-08-19 13:00:00,2026-08-19 14:00:00,1,analysis,replay,864.7,807.84,903.51,796.0,68.7,68.7,0
2026-08-19 13:00:00,2026-08-19 14:00:00,1,era5,replay,864.7,807.84,903.51,883.0,-18.3,18.3,1
2026-08-19 13:00:00,2026-08-19 15:00:00,2,analysis,replay,801.44,717.75,845.39,620.0,181.44,181.44,0
2026-08-19 13:00:00,2026-08-19 15:00:00,2,era5,replay,801.44,717.75,845.39,792.0,9.44,9.44,1
2026-08-19 13:00:00,2026-08-19 16:00:00,3,analysis,replay,674.42,587.82,712.72,757.0,-82.58,82.58,0
2026-08-19 13:00:00,2026-08-19 16:00:00,3,era5,replay,674.42,587.82,712.72,673.0,1.42,1.42,1
2026-08-19 14:00:00,2026-08-19 15:00:00,1,analysis,replay,786.97,714.0,834.53,620.0,166.97,166.97,0
2026-08-19 14:00:00,2026-08-19 15:00:00,1,era5,replay,786.97,714.0,834.53,792.0,-5.03,5.03,1
2026-08-19 14:00:00,2026-08-19 16:00:00,2,analysis,replay,646.8,539.75,703.15,757.0,-110.2,110.2,0
2026-08-19 14:00:00,2026-08-19 16:00:00,2,era5,replay,646.8,539.75,703.15,673.0,-26.2,26.2,1
2026-08-19 14:00:00,2026-08-19 17:00:00,3,analysis,replay,473.01,387.19,518.54,520.0,-46.99,46.99,0
2026-08-19 14:00:00,2026-08-19 17:00:00,3,era5,replay,473.01,387.19,518.54,468.0,5.01,5.01,1
2026-08-20 08:00:00,2026-08-20 09:00:00,1,analysis,replay,202.72,120.48,237.44,176.0,26.72,26.72,1
2026-08-20 08:00:00,2026-08-20 09:00:00,1,era5,replay,202.72,120.48,237.44,188.0,14.72,14.72,1
2026-08-20 08:00:00,2026-08-20 10:00:00,2,analysis,replay,411.4,271.93,467.17,391.0,20.4,20.4,1
2026-08-20 08:00:00,2026-08-20 10:00:00,2,era5,replay,411.4,271.93,467.17,358.0,53.4,53.4,1
2026-08-20 08:00:00,2026-08-20 11:00:00,3,analysis,replay,583.96,400.83,656.45,538.0,45.96,45.96,1
2026-08-20 08:00:00,2026-08-20 11:00:00,3,era5,replay,583.96,400.83,656.45,519.0,64.96,64.96,1
2026-08-20 09:00:00,2026-08-20 10:00:00,1,analysis,replay,394.91,301.44,444.25,391.0,3.91,3.91,1
2026-08-20 09:00:00,2026-08-20 10:00:00,1,era5,replay,394.91,301.44,444.25,358.0,36.91,36.91,1
2026-08-20 09:00:00,2026-08-20 11:00:00,2,analysis,replay,554.08,386.01,639.69,538.0,16.08,16.08,1
2026-08-20 09:00:00,2026-08-20 11:00:00,2,era5,replay,554.08,386.01,639.69,519.0,35.08,35.08,1
2026-08-20 09:00:00,2026-08-20 12:00:00,3,analysis,replay,692.91,476.7,789.88,728.0,-35.09,35.09,1
2026-08-20 09:00:00,2026-08-20 12:00:00,3,era5,replay,692.91,476.7,789.88,723.0,-30.09,30.09,1
2026-08-20 10:00:00,2026-08-20 11:00:00,1,analysis,replay,466.81,337.2,584.77,538.0,-71.19,71.19,1
2026-08-20 10:00:00,2026-08-20 11:00:00,1,era5,replay,466.81,337.2,584.77,519.0,-52.19,52.19,1
2026-08-20 10:00:00,2026-08-20 12:00:00,2,analysis,replay,656.44,442.82,768.57,728.0,-71.56,71.56,1
2026-08-20 10:00:00,2026-08-20 12:00:00,2,era5,replay,656.44,442.82,768.57,723.0,-66.56,66.56,1
2026-08-20 10:00:00,2026-08-20 13:00:00,3,analysis,replay,753.04,501.08,865.45,859.0,-105.96,105.96,1
2026-08-20 10:00:00,2026-08-20 13:00:00,3,era5,replay,753.04,501.08,865.45,847.0,-93.96,93.96,1
2026-08-20 11:00:00,2026-08-20 12:00:00,1,analysis,replay,688.07,554.01,776.56,728.0,-39.93,39.93,1
2026-08-20 11:00:00,2026-08-20 12:00:00,1,era5,replay,688.07,554.01,776.56,723.0,-34.93,34.93,1
2026-08-20 11:00:00,2026-08-20 13:00:00,2,analysis,replay,779.31,578.58,868.35,859.0,-79.69,79.69,1
2026-08-20 11:00:00,2026-08-20 13:00:00,2,era5,replay,779.31,578.58,868.35,847.0,-67.69,67.69,1
2026-08-20 11:00:00,2026-08-20 14:00:00,3,analysis,replay,759.74,529.84,872.24,854.0,-94.26,94.26,1
2026-08-20 11:00:00,2026-08-20 14:00:00,3,era5,replay,759.74,529.84,872.24,850.0,-90.26,90.26,1
2026-08-20 12:00:00,2026-08-20 13:00:00,1,analysis,replay,815.13,723.95,871.51,859.0,-43.87,43.87,1
2026-08-20 12:00:00,2026-08-20 13:00:00,1,era5,replay,815.13,723.95,871.51,847.0,-31.87,31.87,1
2026-08-20 12:00:00,2026-08-20 14:00:00,2,analysis,replay,816.37,663.97,886.62,854.0,-37.63,37.63,1
2026-08-20 12:00:00,2026-08-20 14:00:00,2,era5,replay,816.37,663.97,886.62,850.0,-33.63,33.63,1
2026-08-20 12:00:00,2026-08-20 15:00:00,3,analysis,replay,745.08,565.43,825.21,850.0,-104.92,104.92,0
2026-08-20 12:00:00,2026-08-20 15:00:00,3,era5,replay,745.08,565.43,825.21,777.0,-31.92,31.92,1
2026-08-20 13:00:00,2026-08-20 14:00:00,1,analysis,replay,852.41,755.31,902.35,854.0,-1.59,1.59,1
2026-08-20 13:00:00,2026-08-20 14:00:00,1,era5,replay,852.41,755.31,902.35,850.0,2.41,2.41,1
2026-08-20 13:00:00,2026-08-20 15:00:00,2,analysis,replay,779.92,652.09,837.21,850.0,-70.08,70.08,0
2026-08-20 13:00:00,2026-08-20 15:00:00,2,era5,replay,779.92,652.09,837.21,777.0,2.92,2.92,1
2026-08-20 13:00:00,2026-08-20 16:00:00,3,analysis,replay,655.01,516.07,713.42,717.0,-61.99,61.99,0
2026-08-20 13:00:00,2026-08-20 16:00:00,3,era5,replay,655.01,516.07,713.42,588.0,67.01,67.01,1
2026-08-21 08:00:00,2026-08-21 09:00:00,1,analysis,replay,231.47,202.42,250.46,284.0,-52.53,52.53,0
2026-08-21 08:00:00,2026-08-21 09:00:00,1,era5,replay,231.47,202.42,250.46,207.0,24.47,24.47,1
2026-08-21 08:00:00,2026-08-21 10:00:00,2,analysis,replay,449.3,406.44,487.62,522.0,-72.7,72.7,0
2026-08-21 08:00:00,2026-08-21 10:00:00,2,era5,replay,449.3,406.44,487.62,415.0,34.3,34.3,1
2026-08-21 08:00:00,2026-08-21 11:00:00,3,analysis,replay,644.98,595.16,679.96,731.0,-86.02,86.02,0
2026-08-21 08:00:00,2026-08-21 11:00:00,3,era5,replay,644.98,595.16,679.96,642.0,2.98,2.98,1
2026-08-21 09:00:00,2026-08-21 10:00:00,1,analysis,replay,425.59,399.58,448.0,522.0,-96.41,96.41,0
2026-08-21 09:00:00,2026-08-21 10:00:00,1,era5,replay,425.59,399.58,448.0,415.0,10.59,10.59,1
2026-08-21 09:00:00,2026-08-21 11:00:00,2,analysis,replay,620.13,562.08,656.21,731.0,-110.87,110.87,0
2026-08-21 09:00:00,2026-08-21 11:00:00,2,era5,replay,620.13,562.08,656.21,642.0,-21.87,21.87,1
2026-08-21 09:00:00,2026-08-21 12:00:00,3,analysis,replay,748.59,641.44,804.57,884.0,-135.41,135.41,0
2026-08-21 09:00:00,2026-08-21 12:00:00,3,era5,replay,748.59,641.44,804.57,791.0,-42.41,42.41,1
2026-08-21 10:00:00,2026-08-21 11:00:00,1,analysis,replay,636.62,623.19,652.31,731.0,-94.38,94.38,0
2026-08-21 10:00:00,2026-08-21 11:00:00,1,era5,replay,636.62,623.19,652.31,642.0,-5.38,5.38,1
2026-08-21 10:00:00,2026-08-21 12:00:00,2,analysis,replay,776.61,721.58,815.6,884.0,-107.39,107.39,0
2026-08-21 10:00:00,2026-08-21 12:00:00,2,era5,replay,776.61,721.58,815.6,791.0,-14.39,14.39,1
2026-08-21 10:00:00,2026-08-21 13:00:00,3,analysis,replay,848.17,787.52,894.35,973.0,-124.83,124.83,0
2026-08-21 10:00:00,2026-08-21 13:00:00,3,era5,replay,848.17,787.52,894.35,870.0,-21.83,21.83,1
2026-08-21 11:00:00,2026-08-21 12:00:00,1,analysis,replay,798.71,787.93,816.04,884.0,-85.29,85.29,0
2026-08-21 11:00:00,2026-08-21 12:00:00,1,era5,replay,798.71,787.93,816.04,791.0,7.71,7.71,1
2026-08-21 11:00:00,2026-08-21 13:00:00,2,analysis,replay,892.88,864.94,919.2,973.0,-80.12,80.12,0
2026-08-21 11:00:00,2026-08-21 13:00:00,2,era5,replay,892.88,864.94,919.2,870.0,22.88,22.88,1
2026-08-21 11:00:00,2026-08-21 14:00:00,3,analysis,replay,889.34,831.2,925.48,984.0,-94.66,94.66,0
2026-08-21 11:00:00,2026-08-21 14:00:00,3,era5,replay,889.34,831.2,925.48,858.0,31.34,31.34,1
2026-08-21 12:00:00,2026-08-21 13:00:00,1,analysis,replay,883.49,860.96,896.05,973.0,-89.51,89.51,0
2026-08-21 12:00:00,2026-08-21 13:00:00,1,era5,replay,883.49,860.96,896.05,870.0,13.49,13.49,1
2026-08-21 12:00:00,2026-08-21 14:00:00,2,analysis,replay,891.33,834.35,922.11,984.0,-92.67,92.67,0
2026-08-21 12:00:00,2026-08-21 14:00:00,2,era5,replay,891.33,834.35,922.11,858.0,33.33,33.33,1
2026-08-21 12:00:00,2026-08-21 15:00:00,3,analysis,replay,817.72,741.65,860.17,919.0,-101.28,101.28,0
2026-08-21 12:00:00,2026-08-21 15:00:00,3,era5,replay,817.72,741.65,860.17,770.0,47.72,47.72,1
2026-08-21 13:00:00,2026-08-21 14:00:00,1,analysis,replay,885.69,849.41,908.85,984.0,-98.31,98.31,0
2026-08-21 13:00:00,2026-08-21 14:00:00,1,era5,replay,885.69,849.41,908.85,858.0,27.69,27.69,1
2026-08-21 13:00:00,2026-08-21 15:00:00,2,analysis,replay,824.51,769.97,861.6,919.0,-94.49,94.49,0
2026-08-21 13:00:00,2026-08-21 15:00:00,2,era5,replay,824.51,769.97,861.6,770.0,54.51,54.51,1
2026-08-21 13:00:00,2026-08-21 16:00:00,3,analysis,replay,710.78,669.61,732.04,782.0,-71.22,71.22,0
2026-08-21 13:00:00,2026-08-21 16:00:00,3,era5,replay,710.78,669.61,732.04,671.0,39.78,39.78,1
2026-08-21 14:00:00,2026-08-21 15:00:00,1,analysis,replay,791.53,764.8,831.76,919.0,-127.47,127.47,0
2026-08-21 14:00:00,2026-08-21 15:00:00,1,era5,replay,791.53,764.8,831.76,770.0,21.53,21.53,1
2026-08-21 14:00:00,2026-08-21 16:00:00,2,analysis,replay,677.68,615.21,713.64,782.0,-104.32,104.32,0
2026-08-21 14:00:00,2026-08-21 16:00:00,2,era5,replay,677.68,615.21,713.64,671.0,6.68,6.68,1
2026-08-21 14:00:00,2026-08-21 17:00:00,3,analysis,replay,503.07,457.13,529.28,589.0,-85.93,85.93,0
2026-08-21 14:00:00,2026-08-21 17:00:00,3,era5,replay,503.07,457.13,529.28,514.0,-10.93,10.93,1
2026-08-22 08:00:00,2026-08-22 09:00:00,1,analysis,replay,237.02,205.79,255.3,288.0,-50.98,50.98,0
2026-08-22 08:00:00,2026-08-22 09:00:00,1,era5,replay,237.02,205.79,255.3,209.0,28.02,28.02,1
2026-08-22 08:00:00,2026-08-22 10:00:00,2,analysis,replay,454.04,407.14,491.67,531.0,-76.96,76.96,0
2026-08-22 08:00:00,2026-08-22 10:00:00,2,era5,replay,454.04,407.14,491.67,455.0,-0.96,0.96,1
2026-08-22 08:00:00,2026-08-22 11:00:00,3,analysis,replay,647.07,582.88,681.44,741.0,-93.93,93.93,0
2026-08-22 08:00:00,2026-08-22 11:00:00,3,era5,replay,647.07,582.88,681.44,665.0,-17.93,17.93,1
2026-08-22 09:00:00,2026-08-22 10:00:00,1,analysis,replay,438.98,413.33,458.91,531.0,-92.02,92.02,0
2026-08-22 09:00:00,2026-08-22 10:00:00,1,era5,replay,438.98,413.33,458.91,455.0,-16.02,16.02,1
2026-08-22 09:00:00,2026-08-22 11:00:00,2,analysis,replay,626.9,573.1,658.3,741.0,-114.1,114.1,0
2026-08-22 09:00:00,2026-08-22 11:00:00,2,era5,replay,626.9,573.1,658.3,665.0,-38.1,38.1,0
2026-08-22 09:00:00,2026-08-22 12:00:00,3,analysis,replay,748.85,643.01,805.66,895.0,-146.15,146.15,0
2026-08-22 09:00:00,2026-08-22 12:00:00,3,era5,replay,748.85,643.01,805.66,834.0,-85.15,85.15,0
2026-08-22 10:00:00,2026-08-22 11:00:00,1,analysis,replay,664.74,661.32,669.75,741.0,-76.26,76.26,0
2026-08-22 10:00:00,2026-08-22 11:00:00,1,era5,replay,664.74,661.32,669.75,665.0,-0.26,0.26,1
2026-08-22 10:00:00,2026-08-22 12:00:00,2,analysis,replay,808.9,776.96,837.15,895.0,-86.1,86.1,0
2026-08-22 10:00:00,2026-08-22 12:00:00,2,era5,replay,808.9,776.96,837.15,834.0,-25.1,25.1,1
2026-08-22 10:00:00,2026-08-22 13:00:00,3,analysis,replay,888.31,844.21,919.31,980.0,-91.69,91.69,0
2026-08-22 10:00:00,2026-08-22 13:00:00,3,era5,replay,888.31,844.21,919.31,932.0,-43.69,43.69,0
2026-08-22 11:00:00,2026-08-22 12:00:00,1,analysis,replay,826.53,823.62,829.27,895.0,-68.47,68.47,0
2026-08-22 11:00:00,2026-08-22 12:00:00,1,era5,replay,826.53,823.62,829.27,834.0,-7.47,7.47,0
2026-08-22 11:00:00,2026-08-22 13:00:00,2,analysis,replay,899.43,869.02,923.06,980.0,-80.57,80.57,0
2026-08-22 11:00:00,2026-08-22 13:00:00,2,era5,replay,899.43,869.02,923.06,932.0,-32.57,32.57,0
2026-08-22 11:00:00,2026-08-22 14:00:00,3,analysis,replay,896.5,841.47,927.48,988.0,-91.5,91.5,0
2026-08-22 11:00:00,2026-08-22 14:00:00,3,era5,replay,896.5,841.47,927.48,949.0,-52.5,52.5,0
2026-08-22 12:00:00,2026-08-22 13:00:00,1,analysis,replay,918.56,916.54,922.9,980.0,-61.44,61.44,0
2026-08-22 12:00:00,2026-08-22 13:00:00,1,era5,replay,918.56,916.54,922.9,932.0,-13.44,13.44,0
2026-08-22 12:00:00,2026-08-22 14:00:00,2,analysis,replay,899.99,868.64,934.99,988.0,-88.01,88.01,0
2026-08-22 12:00:00,2026-08-22 14:00:00,2,era5,replay,899.99,868.64,934.99,949.0,-49.01,49.01,0
2026-08-22 12:00:00,2026-08-22 15:00:00,3,analysis,replay,834.01,784.64,870.28,925.0,-90.99,90.99,0
2026-08-22 12:00:00,2026-08-22 15:00:00,3,era5,replay,834.01,784.64,870.28,881.0,-46.99,46.99,0
2026-08-22 13:00:00,2026-08-22 14:00:00,1,analysis,replay,940.63,939.82,955.22,988.0,-47.37,47.37,0
2026-08-22 13:00:00,2026-08-22 14:00:00,1,era5,replay,940.63,939.82,955.22,949.0,-8.37,8.37,1
2026-08-22 13:00:00,2026-08-22 15:00:00,2,analysis,replay,842.33,819.6,873.68,925.0,-82.67,82.67,0
2026-08-22 13:00:00,2026-08-22 15:00:00,2,era5,replay,842.33,819.6,873.68,881.0,-38.67,38.67,0
2026-08-22 13:00:00,2026-08-22 16:00:00,3,analysis,replay,721.09,694.98,743.9,792.0,-70.91,70.91,0
2026-08-22 13:00:00,2026-08-22 16:00:00,3,era5,replay,721.09,694.98,743.9,740.0,-18.91,18.91,1
2026-08-22 14:00:00,2026-08-22 15:00:00,1,analysis,replay,871.97,870.23,888.46,925.0,-53.03,53.03,0
2026-08-22 14:00:00,2026-08-22 15:00:00,1,era5,replay,871.97,870.23,888.46,881.0,-9.03,9.03,1
2026-08-22 14:00:00,2026-08-22 16:00:00,2,analysis,replay,726.8,698.87,742.52,792.0,-65.2,65.2,0
2026-08-22 14:00:00,2026-08-22 16:00:00,2,era5,replay,726.8,698.87,742.52,740.0,-13.2,13.2,1
2026-08-22 14:00:00,2026-08-22 17:00:00,3,analysis,replay,533.7,520.07,548.84,598.0,-64.3,64.3,0
2026-08-22 14:00:00,2026-08-22 17:00:00,3,era5,replay,533.7,520.07,548.84,539.0,-5.3,5.3,1
2026-08-23 08:00:00,2026-08-23 09:00:00,1,analysis,replay,230.47,192.19,252.0,254.0,-23.53,23.53,0
2026-08-23 08:00:00,2026-08-23 09:00:00,1,era5,replay,230.47,192.19,252.0,221.0,9.47,9.47,1
2026-08-23 08:00:00,2026-08-23 10:00:00,2,analysis,replay,435.6,343.54,480.54,493.0,-57.4,57.4,0
2026-08-23 08:00:00,2026-08-23 10:00:00,2,era5,replay,435.6,343.54,480.54,448.0,-12.4,12.4,1
2026-08-23 08:00:00,2026-08-23 11:00:00,3,analysis,replay,628.72,527.24,672.96,708.0,-79.28,79.28,0
2026-08-23 08:00:00,2026-08-23 11:00:00,3,era5,replay,628.72,527.24,672.96,625.0,3.72,3.72,1
2026-08-23 09:00:00,2026-08-23 10:00:00,1,analysis,replay,439.94,405.98,463.53,493.0,-53.06,53.06,0
2026-08-23 09:00:00,2026-08-23 10:00:00,1,era5,replay,439.94,405.98,463.53,448.0,-8.06,8.06,1
2026-08-23 09:00:00,2026-08-23 11:00:00,2,analysis,replay,638.7,577.33,675.69,708.0,-69.3,69.3,0
2026-08-23 09:00:00,2026-08-23 11:00:00,2,era5,replay,638.7,577.33,675.69,625.0,13.7,13.7,1
2026-08-23 09:00:00,2026-08-23 12:00:00,3,analysis,replay,761.37,645.05,817.97,850.0,-88.63,88.63,0
2026-08-23 09:00:00,2026-08-23 12:00:00,3,era5,replay,761.37,645.05,817.97,811.0,-49.63,49.63,1
2026-08-23 10:00:00,2026-08-23 11:00:00,1,analysis,replay,641.59,604.1,665.38,708.0,-66.41,66.41,0
2026-08-23 10:00:00,2026-08-23 11:00:00,1,era5,replay,641.59,604.1,665.38,625.0,16.59,16.59,1
2026-08-23 10:00:00,2026-08-23 12:00:00,2,analysis,replay,790.81,713.9,825.51,850.0,-59.19,59.19,0
2026-08-23 10:00:00,2026-08-23 12:00:00,2,era5,replay,790.81,713.9,825.51,811.0,-20.19,20.19,1
2026-08-23 10:00:00,2026-08-23 13:00:00,3,analysis,replay,861.4,717.43,908.67,923.0,-61.6,61.6,0
